Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
309,--,Jonathan Doerer,Notre Dame,PK,"6'3""",203,SR,2020-07-26,Eligible
310,--,Levi Onwuzurike,Washington,DL3T,"6'3""",293,RSR,2020-07-26,Eligible
311,--,Sadarius Hutcherson,South Carolina,OG,"6'4""",320,RSR,2020-07-26,Eligible
312,--,Jahan Dotson,Penn State,WR,5'11'',175,JR,2020-07-26,Eligible
313,--,Josh Imatorbhebhe,Illinois,WR,"6'2""",215,RSR,2020-07-26,Eligible
314,--,Elijah Hicks,California,CB,5'11'',180,SR,2020-07-26,Eligible
315,--,Jaret Patterson,Buffalo,RBC,"5'9""",195,JR,2020-07-26,Eligible
316,--,Will Fries,Penn State,OT,6'6'',313,RSR,2020-07-26,Eligible
317,--,Marcelino Ball,Indiana,S,"6'0""",212,RSR,2020-07-26,Eligible
318,--,Charlie Brewer,Baylor,QB,6'1'',190,SR,2020-07-26,Eligible
319,--,Charles Williams,UNLV,RBC,5'9'',185,RSR,2020-07-26,Eligible
320,--,Dyami Brown,North Carolina,WR,"6'1""",185,JR,2020-07-26,Eligible
321,--,Drake Jackson,Kentucky,OC,6'2'',313,RSR,2020-07-26,Eligible
322,--,Ayodele Adeoye,Texas,ILB,"6'1""",250,RSO,2020-07-26,Eligible
323,--,Tyler Linderbaum,Iowa,OC,6'3'',286,RSO,2020-07-26,Eligible
324,--,Joshua Ross,Michigan,OLB,"6'2""",225,JR,2020-07-26,Eligible
325,NEW,Coy Cronk,Iowa,OG,"6'5""",321,RSR,2020-07-26,Eligible
326,--,Brian Robinson Jr.,Alabama,RB,"6'1""",226,SR,2020-07-26,Eligible
327,--,Mekhi Sargent,Iowa,RB,"5'9""",212,SR,2020-07-26,Eligible
328,--,Shaun Jolly,Appalachian State,CB,5'9'',175,SR,2020-07-26,Eligible
329,--,Chris Owens,Alabama,OC,6'3'',315,RSR,2020-07-26,Eligible
330,--,Michael Carter II,Duke,S,"5'10""",180,SR,2020-07-26,Eligible
331,--,Dan Moore Jr.,Texas A&M,OT,6'5'',325,SR,2020-07-26,Eligible
332,--,Brett Heggie,Florida,OG,6'3'',317,RSR,2020-07-26,Eligible
333,--,Anthony Russo,Temple,QB,"6'4""",230,RSR,2020-07-26,Eligible
334,--,Mitchell Brinkman,Northern Illinois,TE,"6'3""",250,RSR,2020-07-26,Eligible
335,--,Mykel Jones,Tulane,WR,5'11'',191,SR,2020-07-26,Eligible
336,--,Miller Forristall,Alabama,TE,"6'5""",242,RSR,2020-07-26,Eligible
337,--,Amari Rodgers,Clemson,WR,"5'9""",210,SR,2020-07-26,Eligible
338,--,Javian Hawkins,Louisville,RBC,"5'9""",182,RSO,2020-07-26,Eligible
339,--,Jack Coan,Wisconsin,QB,6'3'',199,SR,2020-07-26,Eligible
340,--,Cole Fotheringham,Utah,TE,"6'4""",252,JR,2020-07-26,Eligible
341,--,Greg Eiland,Mississippi State,OT,6'8'',335,RSR,2020-07-26,Eligible
342,--,Zion Johnson,Boston College,OG,"6'3""",310,SR,2020-07-26,Eligible
343,--,Colin Schooler,Arizona,OLB,"6'0""",225,SR,2020-07-26,Eligible
344,--,Osa Odighizuwa,UCLA,EDGE,6'2'',280,RJR,2020-07-26,Eligible
345,--,Elijah Collins,Michigan State,RB,"6'0""",220,RSO,2020-07-26,Eligible
346,--,Robert Mahone,Boise State,RBC,5'10'',203,RSR,2020-07-26,Eligible
347,--,Carlo Kemp,Michigan,DL3T,"6'3""",280,SR,2020-07-26,Eligible
348,--,Spencer Brown,UAB,FB,"6'0""",230,JR,2020-07-26,Eligible
349,--,Mika Tafua,Utah,EDGE,6'3'',258,RJR,2020-07-26,Eligible
350,--,James Empey,BYU,OC,6'4'',300,JR,2020-07-26,Eligible
351,--,Josh Pederson,Louisiana-Monroe,TE,6'5'',232,SR,2020-07-26,Eligible
352,--,Ian Book,Notre Dame,QB,6'0'',212,SR,2020-07-26,Eligible
353,--,Myjai Sanders,Cincinnati,EDGE,"6'5""",258,JR,2020-07-26,Eligible
354,--,Michael Carter,North Carolina,RBC,"5'9""",195,SR,2020-07-26,Eligible
355,--,DaShaun White,Oklahoma,OLB,"6'0""",228,JR,2020-07-26,Eligible
356,--,Richard Moore,SMU,OLB,"6'0""",230,RSR,2020-07-26,Eligible
357,--,Abdul Adams,Syracuse,RB,"5'11""",212,RSR,2020-07-26,Eligible
358,--,Marquiss Spencer,Mississippi State,DL5T,"6'4""",285,RSR,2020-07-26,Eligible
359,--,Deon Jackson,Duke,RB,"6'0""",220,SR,2020-07-26,Eligible
360,--,Sean Clifford,Penn State,QB,6'1'',211,RJR,2020-07-26,Eligible
361,--,Tony Poljan,Central Michigan,TE,"6'7""",225,RSR,2020-07-26,Eligible
362,--,Daniel Imatorbhebhe,USC,TE,"6'3""",235,RSR,2020-07-26,Eligible
363,--,Adrian Martinez,Nebraska,QB,6'2'',225,JR,2020-07-26,Eligible
364,--,Stone Forsythe,Florida,OT,6'7'',329,RSR,2020-07-26,Eligible
365,--,Robert Cooper,Florida State,DL1T,"6'2""",332,JR,2020-07-26,Eligible
366,--,Teradja Mitchell,Ohio State,ILB,"6'2""",242,JR,2020-07-26,Eligible
367,--,Journey Brown,Penn State,RBC,5'11'',206,JR,2020-07-26,Eligible
368,--,Xavier Kelly,Arkansas,DL3T,"6'4""",305,RSR,2020-07-26,Eligible
369,--,Johnathan Lovett,Baylor,RBC,6'2'',195,SR,2020-07-26,Eligible
370,--,Vavae Malepeai,USC,RB,"6'0""",220,RSR,2020-07-26,Eligible
371,--,Peyton Ramsey,Northwestern,QB,6'2'',205,RSR,2020-07-26,Eligible
372,--,Kemore Gamble,Florida,TE,"6'3""",241,RJR,2020-07-26,Eligible
373,--,Keondre Coburn,Texas,DL1T,"6'2""",350,JR,2020-07-26,Eligible
374,--,Daelin Hayes,Notre Dame,DL5T,"6'4""",268,RSR,2020-07-26,Eligible
375,--,Vederian Lowe,Illinois,OT,6'6'',320,SR,2020-07-26,Eligible
376,--,Myron Tagovailoa-Amosa,Notre Dame,DL5T,"6'3""",285,SR,2020-07-26,Eligible
377,--,Zach McCloud,Miami (FL),OLB,"6'2""",232,SR,2020-07-26,Eligible
378,--,Jarrett Patterson,Notre Dame,OC,6'5'',300,JR,2020-07-26,Eligible
379,--,Tyreke Smith,Ohio State,DL5T,"6'4""",267,JR,2020-07-26,Eligible
380,--,Joshua McMillon,Alabama,ILB,"6'3""",237,RSR,2020-07-26,Eligible
381,--,Liam Fornadel,James Madison,OG,6'4'',308,SR,2020-07-26,Eligible
382,--,Shakif Seymour,Toledo,RB,5'11'',215,RSR,2020-07-26,Eligible
383,--,Ellis Brooks,Penn State,OLB,"6'1""",234,RJR,2020-07-26,Eligible
384,--,Nyles Pinckney,Clemson,DL3T,"6'1""",295,RSR,2020-07-26,Eligible
385,--,Doug Kramer,Illinois,OC,6'2'',300,RSR,2020-07-26,Eligible
386,--,Bobby Brown III,Texas A&M,DL3T,"6'4""",315,JR,2020-07-26,Eligible
387,--,Dylan Soehner,Iowa State,TE,"6'7""",270,SR,2020-07-26,Eligible
388,--,Julian Rochester,Georgia,DL3T,"6'5""",300,SR,2020-07-26,Eligible
389,--,McKenzie Milton,UCF,QB,"5'11""",185,RSR,2020-07-26,Eligible
390,--,Raheem Blackshear,Virginia Tech,RBC,"5'9""",185,SR,2020-07-26,Eligible
391,--,Justin Hilliard,Ohio State,ILB,"6'1""",235,RSR,2020-07-26,Eligible
392,--,Zach Smith,Tulsa,QB,6'3'',224,RSR,2020-07-26,Eligible
393,--,Jovani Haskins,West Virginia,TE,6'4'',245,RSR,2020-07-26,Eligible
394,--,Greg Emerson,Tennessee,DL3T,"6'3""",300,JR,2020-07-26,Eligible
395,--,Brady Christensen,BYU,OT,6'6'',295,RJR,2020-07-26,Eligible
396,--,Jordan Williams,Clemson,DL3T,"6'4""",310,RJR,2020-07-26,Eligible
397,--,Nolan Laufenberg,Air Force,OG,6'3'',295,SR,2020-07-26,Eligible
398,--,Jafar Armstrong,Notre Dame,RB,6'0'',220,JR,2020-07-26,Eligible
399,--,Eli Johnson,Ole Miss,OC,6'1'',303,RSR,2020-07-26,Eligible
400,--,P.J. Mustipher,Penn State,DL3T,6'4'',311,JR,2020-07-26,Eligible
