Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
302,-50,Pete Werner,Ohio State,ILB,6'3'',239,SR,2020-10-13,Eligible
303,+12,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-10-13,Eligible
304,-80,Tommy Doyle,Miami (OH),OT,6'8'',318,RSR,2020-10-13,Eligible
305,-74,James Cook,Georgia,RBC,"5'11""",190,JR,2020-10-13,Eligible
306,NEW,Isaih Pacheco,Rutgers,RB,5'11'',210,JR,2020-10-13,Eligible
307,-47,Zach Davidson,Central Missouri,TE,"6'7""",245,RJR,2020-10-13,Eligible
308,-135,Robert Hainsey,Notre Dame,OT,"6'5""",295,SR,2020-10-13,Eligible
309,-9,Garret Wallow,TCU,OLB,6'2'',215,SR,2020-10-13,Eligible
310,-56,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2020-10-13,Eligible
311,-17,Kuony Deng,California,OLB,"6'6""",220,RJR,2020-10-13,Eligible
312,+47,Michael Carter,North Carolina,RBC,"5'9""",195,SR,2020-10-13,Eligible
313,-79,Damar Hamlin,Pitt,S,"6'1""",195,RSR,2020-10-13,Eligible
314,+2,Jonathan Doerer,Notre Dame,PK,"6'3""",203,SR,2020-10-13,Eligible
315,+41,Josh Pederson,Louisiana-Monroe,TE,6'5'',232,SR,2020-10-13,Eligible
316,-96,Elijah Mitchell,Louisiana-Lafayette,RB,"5'11""",221,SR,2020-10-13,Eligible
317,NEW,Xavier Henderson,Michigan State,S,"6'0""",210,JR,2020-10-13,Eligible
318,-108,Jermar Jefferson,Oregon State,RBC,"5'9""",215,JR,2020-10-13,Eligible
319,NEW,Jean Delance,Florida,OG,6'4'',314,RJR,2020-10-13,Eligible
320,+29,Colin Schooler,Arizona,OLB,"6'0""",225,SR,2020-10-13,Eligible
321,+44,Sean Clifford,Penn State,QB,6'1'',211,RJR,2020-10-13,Eligible
322,+38,DaShaun White,Oklahoma,OLB,"6'0""",228,JR,2020-10-13,Eligible
323,+3,Charles Williams,UNLV,RBC,5'9'',185,RSR,2020-10-13,Eligible
324,-86,Caleb Huntley,Ball State,RB,"5'10""",226,SR,2020-10-13,Eligible
325,-42,Dylan Wonnum,South Carolina,OT,6'5'',310,JR,2020-10-13,Eligible
326,-73,Lamont Wade,Penn State,S,5'9'',199,SR,2020-10-13,Eligible
327,-80,James Wiggins,Cincinnati,S,"6'0""",202,RSR,2020-10-13,Eligible
328,-125,Isaiah Chambers,Houston,EDGE,"6'5""",265,RJR,2020-10-13,Eligible
329,+11,Mitchell Brinkman,South Florida,TE,"6'3""",250,RSR,2020-10-13,Eligible
330,-136,Jack Wohlabaugh,Duke,OC,"6'4""",305,RSR,2020-10-13,Eligible
331,-106,Taylor Riggins,Buffalo,EDGE,"6'2""",255,JR,2020-10-13,Eligible
332,-57,Alex Palczewski,Illinois,OT,6'6'',300,SR,2020-10-13,Eligible
333,-97,D'Eriq King,Miami (FL),QB,"5'11""",195,RSR,2020-10-13,Eligible
334,NEW,Greg McCrae,UCF,RBC,5'10'',175,SR,2020-10-13,Eligible
335,-56,Stephen Carr,USC,RB,"6'0""",210,SR,2020-10-13,Eligible
336,NEW,Jah-Maine Martin,North Carolina A&T,RBC,5'10'',190,JR,2020-10-13,Eligible
337,-52,Brevyn Spann-Ford,Minnesota,TE,"6'7""",270,RSO,2020-10-13,Eligible
338,-108,Jonathon Cooper,Ohio State,EDGE,"6'3""",250,RSR,2020-10-13,Eligible
339,NEW,Cordell Volson,North Dakota State,OT,6'6'',312,SR,2020-10-13,Eligible
340,+13,Carlo Kemp,Michigan,DL3T,"6'3""",280,SR,2020-10-13,Eligible
341,-69,Jeremy Ruckert,Ohio State,TE,"6'5""",250,JR,2020-10-13,Eligible
342,-33,Drew Dalman,Stanford,OC,"6'3""",286,SR,2020-10-13,Eligible
343,-79,Feleipe Franks,Arkansas,QB,"6'6""",219,RSR,2020-10-13,Eligible
344,-41,Cade Otton,Washington,TE,"6'5""",240,RJR,2020-10-13,Eligible
345,+50,Raheem Blackshear,Virginia Tech,RBC,"5'9""",185,SR,2020-10-13,Eligible
346,NEW,Ben Mason,Michigan,FB,"6'3""",254,SR,2020-10-13,Eligible
347,-34,Tre' McKitty,Florida State,TE,"6'5""",241,SR,2020-10-13,Eligible
348,NEW,Logan Bruss,Wisconsin,OG,6'5'',310,RJR,2020-10-13,Eligible
349,-121,William Bradley-King,Arkansas State,EDGE,"6'4""",248,JR,2020-10-13,Eligible
350,+56,Dimitri Moore,Vanderbilt,OLB,6'3'',230,JR,2020-10-13,Eligible
351,-52,Michael Pitts,Cincinnati,EDGE,"6'4""",248,SR,2020-10-13,Eligible
352,-29,Will Fries,Penn State,OT,6'6'',313,RSR,2020-10-13,Eligible
353,+43,Justin Hilliard,Ohio State,ILB,"6'1""",235,RSR,2020-10-13,Eligible
354,-24,Joshua Ross,Michigan,OLB,"6'2""",225,JR,2020-10-13,Eligible
355,NEW,Robert Jones,Middle Tennessee,OT,6'5'',317,SR,2020-10-13,Eligible
356,+23,Daelin Hayes,Notre Dame,DL5T,"6'4""",268,RSR,2020-10-13,Eligible
357,NEW,Daetrich Harrington,Appalachian State,RBC,"6'0""",190,JR,2020-10-13,Eligible
358,NEW,JaTarvious Whitlow,Auburn,RB,"6'0""",210,JR,2020-10-13,Eligible
359,+10,Stone Forsythe,Florida,OT,6'7'',329,RSR,2020-10-13,Eligible
360,+3,Marquiss Spencer,Mississippi State,DL5T,"6'4""",285,RSR,2020-10-13,Eligible
361,-24,Dan Moore Jr.,Texas A&M,OT,6'5'',325,SR,2020-10-13,Eligible
362,NEW,Obinna Eze,Memphis,OT,6'8'',312,RJR,2020-10-13,Eligible
363,NEW,Ronnie Rivers,Fresno State,RBC,"5'8""",183,SR,2020-10-13,Eligible
364,-67,Patrick Johnson,Tulane,EDGE,6'3'',250,SR,2020-10-13,Eligible
365,NEW,Kenny Pickett,Pitt,QB,6'2'',225,SR,2020-10-13,Eligible
366,-12,Spencer Brown,UAB,RB,"6'0""",230,SR,2020-10-13,Eligible
367,-116,Wyatt Hubert,Kansas State,EDGE,"6'3""",258,JR,2020-10-13,Eligible
368,+13,Myron Tagovailoa-Amosa,Notre Dame,DL5T,"6'3""",285,SR,2020-10-13,Eligible
369,+20,Nyles Pinckney,Clemson,DL3T,"6'1""",295,RSR,2020-10-13,Eligible
370,-112,Brant Kuithe,Utah,TE,"6'2""",235,JR,2020-10-13,Eligible
371,-10,Richard Moore,SMU,OLB,"6'0""",230,RSR,2020-10-13,Eligible
372,+1,Xavier Kelly,Arkansas,DL3T,"6'4""",305,RSR,2020-10-13,Eligible
373,+20,Julian Rochester,Georgia,DL3T,"6'5""",300,SR,2020-10-13,Eligible
374,-124,Adam Anderson,Georgia,EDGE,"6'5""",225,JR,2020-10-13,Eligible
375,+30,P.J. Mustipher,Penn State,DL3T,6'4'',311,JR,2020-10-13,Eligible
376,NEW,Larry Borom,Missouri,OT,6'6'',332,JR,2020-10-13,Eligible
377,-44,Mekhi Sargent,Iowa,RB,"5'9""",212,SR,2020-10-13,Eligible
378,-102,K.J. Henry,Clemson,EDGE,"6'4""",250,RSO,2020-10-13,Eligible
379,-157,Baveon Johnson,Florida State,OC,6'3'',310,RSR,2020-10-13,Eligible
380,NEW,Cade Brewer,Texas,TE,"6'4""",250,SR,2020-10-13,Eligible
381,+7,Ellis Brooks,Penn State,OLB,"6'1""",234,RJR,2020-10-13,Eligible
382,+17,Greg Emerson,Tennessee,DL3T,"6'3""",300,JR,2020-10-13,Eligible
383,+8,Bobby Brown III,Texas A&M,DL3T,"6'4""",315,JR,2020-10-13,Eligible
384,-100,Tarron Jackson,Coastal Carolina,EDGE,6'2'',265,SR,2020-10-13,Eligible
385,-15,Robert Cooper,Florida State,DL1T,"6'2""",332,JR,2020-10-13,Eligible
386,-112,Michael Saffell,California,OC,6'2'',290,SR,2020-10-13,Eligible
387,NEW,Clint Ratkovich,Western Illinois,FB,"6'1""",220,JR,2020-10-13,Eligible
388,-101,Brenden Jaimes,Nebraska,OT,6'5'',300,SR,2020-10-13,Eligible
389,-112,Zac Thomas,Appalachian State,QB,"6'2""",203,RSR,2020-10-13,Eligible
390,-101,Zachary Carter,Florida,EDGE,"6'3""",263,RJR,2020-10-13,Eligible
391,NEW,Ryan Bowman,Washington,EDGE,"6'0""",277,SR,2020-10-13,Eligible
392,-96,Feleipe Franks,Tennessee,RBC,"5'11""",201,SR,2020-10-13,Eligible
393,-15,Keondre Coburn,Texas,DL1T,"6'2""",350,JR,2020-10-13,Eligible
394,-10,Tyreke Smith,Ohio State,DL5T,"6'4""",267,JR,2020-10-13,Eligible
395,NEW,Lucas Krull,Pitt,TE,"6'6""",257,SR,2020-10-13,Eligible
396,-25,Teradja Mitchell,Ohio State,ILB,"6'2""",242,JR,2020-10-13,Eligible
397,+4,Jordan Williams,Clemson,DL3T,"6'4""",310,RJR,2020-10-13,Eligible
398,NEW,Chauncey Golston,Iowa,EDGE,"6'5""",270,RSR,2020-10-13,Eligible
399,-14,Joshua McMillon,Alabama,ILB,"6'3""",237,RSR,2020-10-13,Eligible
400,--,Brady Christensen,BYU,OT,6'6'',295,RJR,2020-10-13,Eligible
