Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
307,--,Rakeem Boyd,Arkansas,RB,"6'0""",213,SR,2020-12-25,Eligible
308,-150,JaTarvious Whitlow,Western Illinois,WR,6'0'',210,RJR,2020-12-25,Eligible
309,--,TaRiq Bracy,Notre Dame,S,5'10'',170,JR,2020-12-25,Eligible
310,--,Kennedy Brooks,Oklahoma,RB,5'11'',209,JR,2020-12-25,Eligible
311,--,Austin Deculus,LSU,OT,6'7'',331,SR,2020-12-25,Eligible
312,-110,Charleston Rambo,Oklahoma,WR,"6'1""",180,RJR,2020-12-25,Eligible
313,--,Spencer Sanders,Oklahoma State,QB,6'2'',205,RSO,2020-12-25,Eligible
314,--,Tory Carter,LSU,FB,"6'1""",250,JR,2020-12-25,Eligible
315,--,Tony Fields II,West Virginia,OLB,6'0'',220,SR,2020-12-25,Eligible
316,--,Todd Harris Jr.,LSU,S,"5'11""",186,SR,2020-12-25,Eligible
317,NEW,Ben Stille,Nebraska,DL5T,"6'5""",295,SR,2020-12-25,Eligible
318,--,Myron Cunningham,Arkansas,OG,6'7'',325,RSR,2020-12-25,Eligible
319,--,Ronnie Perkins,Oklahoma,EDGE,6'3'',248,JR,2020-12-25,Eligible
320,--,Brent Cimaglia,Tennessee,PK,"6'0""",210,SR,2020-12-25,Eligible
321,--,Rico Bussey Jr,Hawaii,WR,"6'2""",193,RSR,2020-12-25,Eligible
322,--,Jeremy Ruckert,Ohio State,TE,"6'5""",250,JR,2020-12-25,Eligible
323,NEW,C.J. Brewer,Coastal Carolina,DL5T,"6'2""",285,RSR,2020-12-25,Eligible
324,--,Kylen Granson,SMU,TE,6'2'',235,SR,2020-12-25,Eligible
325,--,Osa Odighizuwa,UCLA,DL5T,6'2'',280,RSR,2020-12-25,Eligible
326,--,Elerson Smith,Northern Iowa,EDGE,6'6'',245,RSR,2020-12-25,Eligible
327,-95,Blake Hayes,Illinois,P,"6'6""",230,SR,2020-12-25,Eligible
328,--,Bumper Pool,Arkansas,OLB,6'2'',229,JR,2020-12-25,Eligible
329,--,Chamarri Conner,Virginia Tech,S,"6'0""",211,RJR,2020-12-25,Eligible
330,--,Damar Hamlin,Pitt,S,"6'1""",195,RSR,2020-12-25,Eligible
331,--,Briley Moore,Kansas State,TE,"6'4""",250,SR,2020-12-25,Eligible
332,--,Sean Clifford,Penn State,QB,6'1'',217,RJR,2020-12-25,Eligible
333,--,Charles Williams,UNLV,RBC,5'9'',185,RSR,2020-12-25,Eligible
334,--,Cornell Powell,Clemson,WR,"6'0""",201,SR,2020-12-25,Eligible
335,--,Xavier Henderson,Michigan State,S,"6'0""",210,JR,2020-12-25,Eligible
336,--,James Cook,Georgia,RBC,"5'11""",190,JR,2020-12-25,Eligible
337,--,Max Richardson,Boston College,OLB,"6'0""",230,RSR,2020-12-25,Eligible
338,--,Patrick Johnson,Tulane,EDGE,6'3'',250,SR,2020-12-25,Eligible
339,--,Tuli Letuligasenoa,Washington,DL1T,6'2'',311,RSO,2020-12-25,Eligible
340,--,Khyiris Tonga,BYU,DL1T,6'2'',326,SR,2020-12-25,Eligible
341,NEW,Nick McCloud,Notre Dame,CB,"6'1""",192,RSR,2020-12-25,Eligible
342,--,Caleb Huntley,Ball State,RB,"5'10""",226,SR,2020-12-25,Eligible
343,-114,Demetris Robertson,Georgia,WR,6'0'',190,SR,2020-12-25,Eligible
344,--,Jeremiah Moon,Florida,EDGE,"6'6""",232,RSR,2020-12-25,Eligible
345,--,Garret Wallow,TCU,OLB,6'2'',215,SR,2020-12-25,Eligible
346,--,Ifeanyi Maijeh,Temple,DL5T,"6'2""",285,RJR,2020-12-25,Eligible
347,--,Shi Smith,South Carolina,WRS,5'10'',190,SR,2020-12-25,Eligible
348,NEW,Chris Brown,Texas,S,"5'11""",187,SR,2020-12-25,Eligible
349,--,Isaih Pacheco,Rutgers,RB,5'11'',210,JR,2020-12-25,Eligible
350,--,Jack Wohlabaugh,Duke,OC,"6'4""",305,RSR,2020-12-25,Eligible
351,NEW,O'Bryan Goodson,Memphis,DL3T,"6'1""",297,SRZ,2020-12-25,Eligible
352,--,Tuf Borland,Ohio State,ILB,"6'1""",230,RSR,2020-12-25,Eligible
353,--,Nick Eubanks,Michigan,TE,"6'5""",236,RSR,2020-12-25,Eligible
354,-134,Austin Watkins,UAB,WR,"6'3""",205,RSR,2020-12-25,Eligible
355,--,Calvin Ashley,Florida A&M,OG,6'7'',335,RJR,2020-12-25,Eligible
356,-180,Reed Blankenship,Middle Tennessee,S,"6'1""",196,SR,2020-12-25,Eligible
357,--,Rasheed Walker,Penn State,OT,6'5'',313,RSO,2020-12-25,Eligible
358,--,Frank Darby,Arizona State,WR,6'1'',200,RSR,2020-12-25,Eligible
359,--,Torrance Marable,Coastal Carolina,RBC,"5'10""",200,SR,2020-12-25,Eligible
360,--,Glen Logan,LSU,DL3T,"6'4""",309,RSR,2020-12-25,Eligible
361,--,Anthony Hines III,Texas A&M,OLB,"6'3""",226,RJR,2020-12-25,Eligible
362,NEW,Marcus Jones,Houston,CB,"5'8""",185,JR,2020-12-25,Eligible
363,--,Nate Landman,Colorado,ILB,"6'3""",230,SR,2020-12-25,Eligible
364,--,Jordon Scott,Oregon,DL1T,"6'1""",322,SR,2020-12-25,Eligible
365,--,Drew Dalman,Stanford,OC,"6'3""",300,RJR,2020-12-25,Eligible
366,--,Jonathan Doerer,Notre Dame,PK,"6'3""",203,SR,2020-12-25,Eligible
367,--,Big Kat Bryant,Auburn,EDGE,"6'5""",247,SR,2020-12-25,Eligible
368,--,Dan Moore Jr.,Texas A&M,OT,6'5'',315,SR,2020-12-25,Eligible
369,--,Mitchell Brinkman,South Florida,TE,"6'3""",250,RSR,2020-12-25,Eligible
370,--,James Wiggins,Cincinnati,S,"6'0""",202,RSR,2020-12-25,Eligible
371,--,Whop Philyor,Indiana,WRS,5'11'',180,SR,2020-12-25,Eligible
372,--,Miller Forristall,Alabama,TE,"6'5""",242,RSR,2020-12-25,Eligible
373,--,Feleipe Franks,Arkansas,QB,"6'6""",228,RSR,2020-12-25,Eligible
374,--,Kyree Campbell,Florida,DL3T,"6'3""",304,SR,2020-12-25,Eligible
375,--,Rhamondre Stevenson,Oklahoma,RB,"6'0""",236,SR,2020-12-25,Eligible
376,--,Baveon Johnson,Florida State,OG,6'3'',307,RSR,2020-12-25,Eligible
377,--,Ben Petrula,Boston College,OT,"6'5""",315,SR,2020-12-25,Eligible
378,--,Kevin Jarvis,Michigan State,OG,"6'5""",325,RJR,2020-12-25,Eligible
379,--,Tommy Doyle,Miami (OH),OT,6'8'',326,RSR,2020-12-25,Eligible
380,--,Erroll Thompson,Mississippi State,ILB,"6'1""",250,RSR,2020-12-25,Eligible
381,--,Michael Clemons,Texas A&M,EDGE,6'5'',270,RSR,2020-12-25,Eligible
382,--,Jean Delance,Florida,OG,6'4'',316,RSR,2020-12-25,Eligible
383,--,Tyree Gillespie,Missouri,S,6'0'',210,SR,2020-12-25,Eligible
384,--,Aaron Robinson,UCF,CB,5'11'',193,RSR,2020-12-25,Eligible
385,--,Marcelino Ball,Indiana,S,"6'0""",212,RSR,2020-12-25,Eligible
386,--,Michael Saffell,California,OC,6'2'',290,SR,2020-12-25,Eligible
387,--,Zakoby McClain,Auburn,OLB,6'0'',211,JR,2020-12-25,Eligible
388,--,Tyree Johnson,Texas A&M,EDGE,6'4'',240,RJR,2020-12-25,Eligible
389,--,Robert Rochell,Central Arkansas,CB,6'2'',195,RSR,2020-12-25,Eligible
390,--,Ed Ingram,LSU,OG,6'3'',315,JR,2020-12-25,Eligible
391,--,Brady Christensen,BYU,OT,6'6'',300,RJR,2020-12-25,Eligible
392,--,Greg McCrae,UCF,RBC,5'10'',175,SR,2020-12-25,Eligible
393,--,Brion Murray,Virginia Tech,CB,5'10'',180,JR,2020-12-25,Eligible
394,--,Ali Gaye,LSU,EDGE,6'6'',262,JR,2020-12-25,Eligible
395,--,Daetrich Harrington,Appalachian State,RB,"6'0""",190,JR,2020-12-25,Eligible
396,--,Tarron Jackson,Coastal Carolina,EDGE,6'2'',265,RSR,2020-12-25,Eligible
397,--,Warren Jackson,Colorado State,WR,6'6'',212,SR,2020-12-25,Eligible
398,--,Dylan Wonnum,South Carolina,OT,6'5'',310,JR,2020-12-25,Eligible
399,--,Trey McBride,Colorado State,TE,"6'4""",260,JR,2020-12-25,Eligible
400,--,Mike Rose,Iowa State,ILB,6'2'',245,JR,2020-12-25,Eligible
