Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
308,--,Drew Dalman,Stanford,OC,"6'3""",286,SR,2020-10-09,Eligible
309,--,Aubrey Solomon,Tennessee,DL3T,"6'5""",315,SR,2020-10-09,Eligible
310,--,JaQuan Bailey,Iowa State,EDGE,6'2'',255,SR,2020-10-09,Eligible
311,--,D.J. Daniel,Georgia,CB,6'1'',185,SR,2020-10-09,Eligible
312,--,Tre' McKitty,Georgia,TE,"6'5""",241,SR,2020-10-09,Eligible
313,--,Brendon White,Ohio State,S,6'2'',215,SR,2020-10-09,Eligible
314,--,Mustafa Johnson,Colorado,DL3T,"6'2""",290,SR,2020-10-09,Eligible
315,--,Jonathan Doerer,Notre Dame,PK,"6'3""",203,SR,2020-10-09,Eligible
316,--,Levi Onwuzurike,Washington,DL3T,"6'3""",293,RSR,2020-10-09,Eligible
317,--,Sadarius Hutcherson,South Carolina,OG,"6'4""",320,RSR,2020-10-09,Eligible
318,--,Jahan Dotson,Penn State,WR,5'11'',175,JR,2020-10-09,Eligible
319,--,Josh Imatorbhebhe,Illinois,WR,"6'2""",215,RSR,2020-10-09,Eligible
320,--,Elijah Hicks,California,CB,5'11'',180,SR,2020-10-09,Eligible
321,--,Jaret Patterson,Buffalo,RBC,"5'9""",195,JR,2020-10-09,Eligible
322,--,Will Fries,Penn State,OT,6'6'',313,RSR,2020-10-09,Eligible
323,--,Marcelino Ball,Indiana,S,"6'0""",212,RSR,2020-10-09,Eligible
324,--,Charlie Brewer,Baylor,QB,6'1'',190,SR,2020-10-09,Eligible
325,--,Charles Williams,UNLV,RBC,5'9'',185,RSR,2020-10-09,Eligible
326,--,Dyami Brown,North Carolina,WR,"6'1""",185,JR,2020-10-09,Eligible
327,--,Ayodele Adeoye,Texas,ILB,"6'1""",250,RSO,2020-10-09,Eligible
328,--,Tyler Linderbaum,Iowa,OC,6'3'',286,RSO,2020-10-09,Eligible
329,--,Joshua Ross,Michigan,OLB,"6'2""",225,JR,2020-10-09,Eligible
330,NEW,Coy Cronk,Iowa,OG,"6'5""",321,RSR,2020-10-09,Eligible
331,--,Brian Robinson Jr.,Alabama,RB,"6'1""",226,SR,2020-10-09,Eligible
332,--,Mekhi Sargent,Iowa,RB,"5'9""",212,SR,2020-10-09,Eligible
333,--,Shaun Jolly,Appalachian State,CB,5'9'',175,SR,2020-10-09,Eligible
334,--,Chris Owens,Alabama,OC,6'3'',315,RSR,2020-10-09,Eligible
335,--,Michael Carter II,Duke,S,"5'10""",180,SR,2020-10-09,Eligible
336,--,Dan Moore Jr.,Texas A&M,OT,6'5'',325,SR,2020-10-09,Eligible
337,--,Brett Heggie,Florida,OG,6'3'',317,RSR,2020-10-09,Eligible
338,--,Anthony Russo,Temple,QB,"6'4""",230,RSR,2020-10-09,Eligible
339,--,Mitchell Brinkman,Northern Illinois,TE,"6'3""",250,RSR,2020-10-09,Eligible
340,--,Mykel Jones,Tulane,WR,5'11'',191,SR,2020-10-09,Eligible
341,--,Miller Forristall,Alabama,TE,"6'5""",242,RSR,2020-10-09,Eligible
342,--,Amari Rodgers,Clemson,WR,"5'9""",210,SR,2020-10-09,Eligible
343,--,Javian Hawkins,Louisville,RBC,"5'9""",182,RSO,2020-10-09,Eligible
344,--,Jack Coan,Wisconsin,QB,6'3'',199,SR,2020-10-09,Eligible
345,--,Cole Fotheringham,Utah,TE,"6'4""",252,JR,2020-10-09,Eligible
346,--,Greg Eiland,Mississippi State,OT,6'8'',335,RSR,2020-10-09,Eligible
347,--,Zion Johnson,Boston College,OG,"6'3""",310,SR,2020-10-09,Eligible
348,--,Colin Schooler,Arizona,OLB,"6'0""",225,SR,2020-10-09,Eligible
349,--,Osa Odighizuwa,UCLA,EDGE,6'2'',280,RJR,2020-10-09,Eligible
350,--,Elijah Collins,Michigan State,RB,"6'0""",220,RSO,2020-10-09,Eligible
351,--,Robert Mahone,Boise State,RBC,5'10'',203,RSR,2020-10-09,Eligible
352,--,Carlo Kemp,Michigan,DL3T,"6'3""",280,SR,2020-10-09,Eligible
353,--,Spencer Brown,UAB,FB,"6'0""",230,JR,2020-10-09,Eligible
354,--,Mika Tafua,Utah,EDGE,6'3'',258,RJR,2020-10-09,Eligible
355,--,Josh Pederson,Louisiana-Monroe,TE,6'5'',232,SR,2020-10-09,Eligible
356,--,Ian Book,Notre Dame,QB,6'0'',212,SR,2020-10-09,Eligible
357,--,Myjai Sanders,Cincinnati,EDGE,"6'5""",258,JR,2020-10-09,Eligible
358,--,Michael Carter,North Carolina,RBC,"5'9""",195,SR,2020-10-09,Eligible
359,--,DaShaun White,Oklahoma,OLB,"6'0""",228,JR,2020-10-09,Eligible
360,--,Richard Moore,SMU,OLB,"6'0""",230,RSR,2020-10-09,Eligible
361,--,Abdul Adams,Syracuse,RB,"5'11""",212,RSR,2020-10-09,Eligible
362,--,Marquiss Spencer,Mississippi State,DL5T,"6'4""",285,RSR,2020-10-09,Eligible
363,--,Deon Jackson,Duke,RB,"6'0""",220,SR,2020-10-09,Eligible
364,--,Sean Clifford,Penn State,QB,6'1'',211,RJR,2020-10-09,Eligible
365,--,Tony Poljan,Central Michigan,TE,"6'7""",225,RSR,2020-10-09,Eligible
366,--,Daniel Imatorbhebhe,USC,TE,"6'3""",235,RSR,2020-10-09,Eligible
367,--,Adrian Martinez,Nebraska,QB,6'2'',225,JR,2020-10-09,Eligible
368,--,Stone Forsythe,Florida,OT,6'7'',329,RSR,2020-10-09,Eligible
369,--,Robert Cooper,Florida State,DL1T,"6'2""",332,JR,2020-10-09,Eligible
370,--,Teradja Mitchell,Ohio State,ILB,"6'2""",242,JR,2020-10-09,Eligible
371,--,Journey Brown,Penn State,RBC,5'11'',206,JR,2020-10-09,Eligible
372,--,Xavier Kelly,Arkansas,DL3T,"6'4""",305,RSR,2020-10-09,Eligible
373,--,Johnathan Lovett,Baylor,RBC,6'2'',195,SR,2020-10-09,Eligible
374,--,Vavae Malepeai,USC,RB,"6'0""",220,RSR,2020-10-09,Eligible
375,--,Peyton Ramsey,Northwestern,QB,6'2'',205,RSR,2020-10-09,Eligible
376,--,Kemore Gamble,Florida,TE,"6'3""",241,RJR,2020-10-09,Eligible
377,--,Keondre Coburn,Texas,DL1T,"6'2""",350,JR,2020-10-09,Eligible
378,--,Daelin Hayes,Notre Dame,DL5T,"6'4""",268,RSR,2020-10-09,Eligible
379,--,Vederian Lowe,Illinois,OT,6'6'',320,SR,2020-10-09,Eligible
380,--,Myron Tagovailoa-Amosa,Notre Dame,DL5T,"6'3""",285,SR,2020-10-09,Eligible
381,--,Zach McCloud,Miami (FL),OLB,"6'2""",232,SR,2020-10-09,Eligible
382,--,Jarrett Patterson,Notre Dame,OC,6'5'',300,JR,2020-10-09,Eligible
383,--,Tyreke Smith,Ohio State,DL5T,"6'4""",267,JR,2020-10-09,Eligible
384,--,Joshua McMillon,Alabama,ILB,"6'3""",237,RSR,2020-10-09,Eligible
385,--,Liam Fornadel,James Madison,OG,6'4'',308,SR,2020-10-09,Eligible
386,--,Shakif Seymour,Toledo,RB,5'11'',215,RSR,2020-10-09,Eligible
387,--,Ellis Brooks,Penn State,OLB,"6'1""",234,RJR,2020-10-09,Eligible
388,--,Nyles Pinckney,Clemson,DL3T,"6'1""",295,RSR,2020-10-09,Eligible
389,--,Doug Kramer,Illinois,OC,6'2'',300,RSR,2020-10-09,Eligible
390,--,Bobby Brown III,Texas A&M,DL3T,"6'4""",315,JR,2020-10-09,Eligible
391,--,Dylan Soehner,Iowa State,TE,"6'7""",270,SR,2020-10-09,Eligible
392,--,Julian Rochester,Georgia,DL3T,"6'5""",300,SR,2020-10-09,Eligible
393,--,McKenzie Milton,UCF,QB,"5'11""",185,RSR,2020-10-09,Eligible
394,--,Raheem Blackshear,Virginia Tech,RBC,"5'9""",185,SR,2020-10-09,Eligible
395,--,Justin Hilliard,Ohio State,ILB,"6'1""",235,RSR,2020-10-09,Eligible
396,--,Zach Smith,Tulsa,QB,6'3'',224,RSR,2020-10-09,Eligible
397,--,Jovani Haskins,West Virginia,TE,6'4'',245,RSR,2020-10-09,Eligible
398,--,Greg Emerson,Tennessee,DL3T,"6'3""",300,JR,2020-10-09,Eligible
399,--,Brady Christensen,BYU,OT,6'6'',295,RJR,2020-10-09,Eligible
400,--,Jordan Williams,Clemson,DL3T,"6'4""",310,RJR,2020-10-09,Eligible
